station_id,canonical_station_id
6132.01,6132.01
6185.04,6185.04
6173.08_Pillar,6173.08
6173.08,6173.08
6141.02,6141.02
6183.03,6183.03
6197.02,6197.11
6170.09,6170.09
6197.11,6197.11
6167.03,6167.03
6180.05,6180.05
6164.09,6164.09
HB602,HB602
HB404,HB404
6190.08,6190.08
6138.07,6138.07
6197.08,6197.08
6158.06,6158.06
6216.01,6216.01
6149.02,6149.02
6233.05,6233.05
6171.02,6171.02
6179.07,6179.07
6224.05,6224.05
6190.03,6190.03
6176.11,6176.11
6209.08,6209.08
6174.03,6174.03
6213.01,6213.01
6237.01,6237.01
6239.08,6239.08
6215.04,6215.04
6231.01,6231.01
6151.03,6151.03
6260.04,6260.04
6222.04,6222.04
6230.04,6230.04
6218.04,6218.04
JC057,JC057
6212.04,6212.04
6185.07,6185.07
6206.08,6206.08
6225.03,6225.03
6188.04,6188.04
HB302,HB302
6242.1,6242.1
6242.10,6242.1
6207.06,6207.06
6234.08,6234.08
6200.03,6200.03
6198.03,6198.03
6224.03,6224.03
6227.02,6227.02
6209.05,6209.05
6194.06,6194.06
6257.03,6257.03
6258.03,6258.03
6212.08,6212.08
6191.06,6191.06
6254.06,6254.06
6248.06,6248.06
6234.04,6234.04
6203.02,6203.02
6215.07,6215.07
6255.02,6255.02
6251.06,6251.06
HB303,HB303
6234.03,6234.03
6290.06,6290.06
6276.05,6276.05
6266.06,6266.06
6292.03,6292.03
6278.05,6278.05
6306.01,6306.01
6280.12,6280.12
6234.01,6234.01
6264.06,6264.06
6249.02,6249.02
6267.08,6267.08
6295.07,6295.07
6245.08,6245.08
6224.06,6224.06
JC080,JC080
6248.08,6248.08
6233.11,6233.11
HB603,HB603
6287.02,6287.02
6240.05,6240.05
6273.03,6273.03
6283.05,6283.05
6230.02,6230.02
6289.06,6289.06
6323.11,6323.11
HB304,HB304
6281.01,6281.01
6332.1,6332.1
6332.10,6332.1
6280.13,6280.13
6300.04,6300.04
6297.08,6297.08
6247.06_Pillar,6247.06
6247.06,6247.06
6257.06,6247.06
6306.07,6306.07
6276.02,6276.02
6233.04,6233.04
6332.09,6332.09
6306.06_Pillar,6306.06
6306.06,6306.06
6325.01,6325.01
6298.04,6298.04
6319.01,6319.01
6329.06,6329.06
6303.01,6303.01
6334.03,6334.03
6290.13,6290.13
6352.01,6352.01
6307.07,6307.07
6286.02,6286.02
6316.05,6316.05
6297.02,6297.02
6319.07,6319.07
6258.02,6258.02
6313.1,6313.1
6313.10,6313.1
6322.01,6322.01
6304.04,6304.04
6339.06,6339.06
HB305,HB305
6323.04,6323.04
6297.07,6297.07
6345.08,6345.08
6319.03,6319.03
HB501,HB501
6356.01,6356.01
6349.03,6349.03
6314.09,6314.09
6398.08,6398.08
6310.06,6310.06
6314.02,6314.02
JC059,JC059
6337.09,6337.09
6303.02,6303.02
6390.05,6390.05
6374.05,6374.05
6392.02,6392.02
6340.09,6340.09
6364.07,6364.07
6332.06,6332.06
6331.01,6331.01
6346.02,6346.07
6346.07,6346.07
6319.04,6319.04
6365.1,6365.1
6365.10,6365.1
6417.11,6417.11
6371.03,6371.03
6401.03,6401.03
6383.06,6383.06
6405.03,6405.03
6383.02,6383.06
6389.09,6389.09
6380.1,6380.1
6380.10,6380.1
6364.1,6364.1
6364.10,6364.1
6373.07,6373.07
6361.03,6361.03
6382.05,6382.05
6414.07,6414.07
HB503,HB503
HB502,HB502
6358.05,6358.05
6379.03,6379.03
6416.06,6416.06
HB508,HB508
6401.01,6401.01
6435.03,6435.03
6422.08,6422.08
6398.06,6398.06
6426.05,6426.05
6417.04,6417.04
6395.01,6395.01
6423.03,6423.03
6450.05,6450.05
6459.04,6459.04
HB201,HB201
6432.11,6432.11
6433.01,6433.01
6408.08,6408.08
HB507,HB507
6468.01,6468.01
6441.01,6441.01
6462.19,6462.19
6432.15,6432.15
6422.09,6422.09
6429.01,6429.01
6441.11,6441.01
6457.06,6457.06
6448.07,6448.07
6425.04,6425.04
6435.02,6435.02
6450.12,6450.12
6432.08,6432.08
6490.02,6490.02
6441.02,6441.02
6438.05,6438.05
6442.08,6442.08
6495.17,6495.17
6432.09,6432.09
HB505,HB505
HB610,HB610
6438.04,6438.05
6460.06,6460.06
6432.10,6432.1
6432.1,6432.1
6474.11,6474.11
6498.09,6498.09
6483.06,6483.06
6462.09,6462.09
6432.10_Pillar,6432.10_Pillar
6441.06,6441.06
6486.07,6486.07
6475.07,6475.07
6499.06,6499.06
6453.02,6453.02
6505.09,6505.01
6464.08,6464.08
6493.03,6493.03
6492.08,6492.08
6464.09,6464.09
6459.07,6459.07
6505.01,6505.01
6526.01,6526.01
HB202,HB202
6451.07,6451.07
6560.15,6560.15
6509.07,6509.07
6465.04,6465.04
6520.07,6520.07
6529.02,6529.02
6498.1,6498.1
6498.10,6498.1
6502.01,6502.01
6471.02,6471.02
6524.01,6524.01
6511.03,6511.03
6551.11,6551.11
6462.05,6462.05
6561.01,6561.01
6518.08,6518.13
6492.04,6492.04
6566.01,6566.01
6554.05,6554.05
6518.13,6518.13
6567.03,6567.03
6533.02,6533.02
6542.05,6542.05
Lab - NYC,Lab - NYC
HB506,HB506
6520.06,6520.06
6569.09,6569.09
6545.07,6545.07
6536.02,6536.02
Lab - NYC - Monolith,Lab - NYC - Monolith
6569.09_,6569.09
6552.07,6552.07
HB203,HB203
6532.06,6532.06
6526.05,6526.05
6569.07,6569.07
6569.08,6569.08
6541.03,6541.03
6527.07,6527.07
6570.06,6570.06
6538.11,6538.11
6524.09,6524.09
6535.05,6535.05
6560.14,6560.14
6596.1,6596.1
6596.10,6596.1
6517.08,6517.08
6517.08_,6517.08
6603.07,6603.07
6585.11,6585.11
6560.01,6560.01
6535.04,6535.04
6584.12,6584.12
6515.01,6515.01
6514.08,6514.08
6593.14,6593.14
6575.03,6575.03
6587.04,6587.04
6551.16,6551.16
6563.12,6563.12
6579.03,6579.03
6629.06,6629.06
6576.07,6576.07
6578.01,6578.01
6551.02,6551.02
6594.02,6594.02
6609.03,6609.03
6608.09,6608.09
6581.14,6581.14
6602.03_Pillar,6602.03
6602.03,6602.03
6644.04,6644.04
6627.12,6627.12
6644.08,6644.08
6572.08,6572.08
6611.02,6611.02
6612.09,6612.09
6611.07,6611.07
6638.01,6638.08
6605.08,6605.08
6593.15,6593.15
6642.08,6642.08
6645.06,6645.06
6660.07,6660.07
6659.01,6659.01
6638.08,6638.08
6614.01,6614.01
6626.01,6626.01
6603.06,6603.06
6599.01,6599.01
6659.1,6659.1
6659.10,6659.1
6621.06,6621.06
6664.05,6664.05
6618.02,6618.02
6654.05,6654.05
6651.01,6651.01
6602.05,6602.05
6677.03,6677.03
6656.05,6656.05
6617.02,6617.02
6662.09,6662.09
6670.03,6670.03
6633.01,6633.01
6626.11,6626.11
6683.01,6683.01
6636.04,6636.04
6650.07,6650.07
6662.01,6662.01
6679.11,6679.11
6667.12,6667.04
6617.09,6617.09
6668.06,6668.06
6686.07,6686.07
6667.04,6667.04
6659.09,6659.09
6701.05,6701.05
6718.02,6718.02
6682.03,6682.03
6660.05,6660.05
6644.07,6644.07
6711.13,6711.13
6682.08,6682.08
6723.1,6723.1
6723.10,6723.1
6676.02,6676.02
6691.11,6691.11
6709.01,6709.01
6692.03,6692.03
6743.06,6743.06
6709.05,6709.05
6688.01,6688.01
6717.01,6717.01
6720.07,6720.07
6659.03,6659.03
6700.14,6700.14
6700.01,6700.01
6724.01,6724.01
6399.06,6399.06
6735.03,6735.03
6756.01,6756.01
6727.02,6727.02
6708.04,6708.04
6729.02,6729.02
6717.06,6717.06
6741.03,6741.03
6750.16,6750.16
6726.01,6726.01
6740.1,6740.1
6740.10,6740.1
6703.06,6703.06
6772.11,6772.11
6765.01,6765.01
6762.02,6762.02
6759.15,6759.15
6748.04,6748.04
6787.02,6787.02
6782.01,6782.01
6753.08,6753.08
6774.13,6774.13
6740.01,6740.01
6763.08,6763.08
6793.01,6793.01
6737.03,6737.03
6786.02,6786.02
6780.06,6780.06
6732.01,6732.01
6789.04,6789.2
6779.07,6779.07
6747.07,6747.07
6771.13,6771.13
6789.08,6789.08
6733.01,6733.01
6756.05,6756.05
6757.03,6757.03
6789.2,6789.2
6789.20,6789.2
6747.06,6747.06
6779.04,6779.04
6766.03,6766.03
6824.07,6824.07
6798.01,6798.01
6839.04,6839.04
6810.01,6810.01
6762.04,6762.04
6830.04,6762.04
6819.15,6819.15
6806.06,6806.06
6809.09,6809.09
6817.15,6817.15
6842.02,6842.02
6827.11,6827.11
6809.07,6809.07
6795.01,6795.01
6812.06,6812.06
6779.05,6779.05
6801.01,6801.01
6854.05,6854.05
6816.07,6816.07
6836.07,6836.07
6814.01,6814.01
6830.02,6830.02
6869.1,6869.1
6869.10,6869.1
6879.04,6879.04
6847.05,6847.05
6850.01,6850.01
6848.04,6848.04
6825.03,6825.03
6877.06,6877.06
6839.1,6839.1
6839.10,6839.1
6840.02,6840.02
6839.15,6839.15
6804.01,6804.01
6855.02,6855.02
6860.12,6860.12
6890.06,6890.06
6801.16,6801.16
6857.09,6857.09
6822.09,6822.09
6869.06,6869.06
6847.02,6847.02
6873.01,6873.01
6887.03,6887.03
6885.01,6885.01
6884.06,6884.06
6915.02,6915.02
6905.02,6905.02
6907.03,6907.03
6893.1,6893.1
6893.10,6893.1
6920.03,6920.05
6913.03,6913.03
6876.04,6876.04
6884.03,6884.03
6865.03,6865.03
6920.05,6920.05
6877.05,6877.05
6904.06,6904.06
6921.04,6921.04
6929.01,6929.01
6889.12,6889.12
6912.01_Pillar,6912.01
6912.01,6912.01
6890.01,6890.01
6901.01,6901.01
6948.1,6948.1
6948.10,6948.1
6896.16,6896.16
6937.07,6937.07
6951.03,6951.03
6926.01,6926.01
6923.2,6923.2
6923.20,6923.2
6943.07,6943.07
6949.03,6949.03
6949.04,6949.03
6932.14,6932.14
6969.08,6969.08
6964.05,6964.05
6955.01,6955.01
6966.04,6966.04
6955.05,6955.05
6941.03,6941.03
6927.03,6927.03
6958.06,6958.06
6994.06,6994.06
6960.1,6960.12
6960.10,6960.1
6925.09,6925.09
6960.12,6960.12
6970.02,6970.02
6953.08,6953.08
6932.15,6932.15
6935.01,6935.01
7003.06,7003.06
6986.07,6986.07
7009.06,7009.06
6989.07,6989.07
7028.04,7028.04
7014.12,7014.12
6981.16,6981.16
7032.02,7032.02
6978.04,6978.04
6996.01,6996.01
7023.04,7023.04
7036.07,7036.07
7060.02,7060.02
7020.02,7020.02
6991.12,6991.12
7018.01,7018.01
7023.09,7023.09
6998.08,6998.08
7039.03,7039.03
7026.08,7026.08
7009.02,7009.02
7020.09,7020.09
7059.01,7059.01
7052.01,7052.01
7034.09,7034.09
7032.06,7032.06
7059.08,7059.08
7049.04,7049.04
7068.07,7068.07
7074.01,7074.01
7062.07,7062.07
7100.07,7100.07
7084.12,7084.12
7057.07,7057.07
7066.01,7066.01
7119.04,7119.04
7047.07,7047.07
7092.06,7092.06
7082.14,7082.14
7079.06,7079.06
7128.08,7128.08
7121.13,7121.13
7121.02,7121.02
7098.05,7098.05
7082.08,7082.08
7111.1,7111.1
7111.10,7111.1
7152.10,7152.1
7152.1,7152.1
7126.01,7126.01
7149.05,7149.05
7132.08,7132.08
7137.04,7137.04
7116.04,7116.04
7123.04,7123.04
7113.08,7113.08
7146.04,7146.04
7163.07,7163.07
7180.02,7180.02
7154.07,7154.07
7154.1,7154.1
7154.10,7154.1
7141.07,7141.07
7178.02,7178.02
7144.02,7144.02
7161.08,7161.08
7170.04,7170.04
7188.10,7188.1
7188.1,7188.1
7159.08,7159.08
7165.01,7165.01
7175.05,7175.05
7196.04,7196.04
7186.15,7186.15
7207.08,7207.08
7183.03,7183.03
7204.08,7204.08
7212.05,7212.05
7220.01,7220.01
7202.07,7202.07
7188.13,7188.13
7235.13,7235.13
7210.07,7210.07
7230.10,7230.1
7230.1,7230.1
7243.04,7243.04
7233.05,7233.05
7253.04,7253.04
7260.09,7260.09
7271.01,7271.01
7256.01,7256.01
7281.09,7281.09
7284.01,7284.01
7288.04,7288.04
7265.1,7265.1
7265.10,7265.1
7286.01,7286.01
7293.1,7293.1
7293.10,7293.1
7291.06,7291.06
7286.05,7286.05
7323.09,7323.09
7286.02,7286.02
7314.03,7314.03
7304.08,7304.08
7327.01,7327.01
7311.02,7311.02
7311.07,7311.07
7344.05,7344.05
7363.03,7363.03
7342.01,7342.01
7338.02,7338.02
7340.06,7340.06
7354.01,7354.01
7365.13,7365.13
7363.04,7363.04
7360.1,7360.1
7360.10,7360.1
7372.10,7372.1
7372.1,7372.1
MTL-LAB-BKN,MTL-LAB-BKN
7344.01,7344.01
7365.08,7365.08
7391.02,7391.02
7382.04,7382.04
7409.04,7409.04
7386.1,7386.1
7386.10,7386.1
7409.08,7409.08
7407.13,7407.13
7388.1,7388.1
7388.10,7388.1
7414.17,7414.17
7393.09,7393.09
7443.17,7443.17
7432.09,7432.09
7458.03,7458.03
7436.16,7436.16
7453.01,7453.01
7436.11,7436.11
7456.03,7456.03
7443.01,7443.01
7484.05,7484.05
7432.04,7432.04
7458.09,7432.04
7463.09,7463.09
7453.08,7453.08
7488.24,7488.24
7482.15,7482.15
7520.07,7520.07
7504.18,7504.18
7502.01,7502.01
7511.19,7511.19
7522.02,7522.02
7538.18,7538.18
7524.16,7524.16
7514.06,7514.06
7504.19,7504.19
7528.31,7528.31
7514.01,7514.01
7541.01,7541.01
7524.09,7524.09
7540.02,7540.02
7450.05,7450.05
7540.05,7450.05
7575.01,7575.01
7567.06,7567.06
7543.15,7543.15
7571.01,7571.01
7577.27,7577.27
7538.14,7538.14
7563.07,7563.07
7579.11,7579.11
7563.06,7563.06
7595.17,7595.17
7580.01,7580.01
7596.11,7596.11
7596.1,7596.1
7579.01,7579.01
7587.16,7587.16
7599.09,7599.09
7606.01,7606.01
7602.05,7602.05
7599.02,7599.02
7610.13,7610.13
7611.02,7611.02
7617.07,7617.07
7619.05,7619.05
4792.03,4792.03
4843.01,4843.01
7613.04,7613.04
7618.01,7618.01
7625.18,7625.18
7622.12,7622.12
7625.22,7625.18
7634.01,7634.01
7626.02,7626.02
7627.1,7627.1
7627.10,7627.1
7652.04,7652.04
7623.13,7623.13
7640.04,7640.04
7639.06,7639.06
7631.23,7631.23
7650.05,7650.05
7643.18,7643.18
7648.16,7648.16
7655.22,7655.22
7642.04,7642.04
7646.04,7646.04
7636.05,7636.05
7667.04,7667.04
7657.03,7657.03
7658.13,7658.13
7685.14,7685.14
7654.04,7654.04
7680.03,7680.03
7670.09,7670.09
7682.01,7682.01
7687.05,7687.05
7688.12,7688.12
7669.1,7669.1
7669.10,7669.1
7696.07,7696.07
7662.13,7662.13
7691.05,7691.05
7713.01,7713.01
7716.19,7716.19
7692.11,7692.11
7703.14,7703.14
7701.21,7701.21
7719.13,7719.13
7707.08,7707.08
7712.04,7712.04
7735.23,7735.23
7704.04,7704.04
7713.11,7713.11
7726.02,7726.02
7720.03,7720.03
7712.06,7712.06
7727.07,7727.07
7722.06,7722.06
7727.08,7727.07
7737.06,7737.06
7738.04,7738.04
7740.08,7740.08
7723.01,7723.01
7735.05,7735.05
7748.02,7748.02
7741.04,7741.04
7753.13,7753.13
7744.06,7744.06
7759.08,7759.08
7745.07,7745.07
7755.03,7755.03
7751.05,7751.05
7756.10,7756.1
7756.1,7756.1
7777.02,7777.02
7788.13,7788.13
7783.18,7783.18
7769.06,7769.06
7774.02,7774.02
7798.02,7798.02
7795.09,7795.09
7803.02,7803.02
7781.1,7781.1
7781.10,7781.1
7767.06,7767.06
7790.04,7790.04
7812.01,7812.01
7803.08,7803.08
7800.03,7800.03
7814.01,7814.01
7832.04,7832.04
7820.05,7820.05
7793.02,7793.02
7830.03,7830.03
7823.03,7823.03
7816.14,7816.14
7818.17,7818.17
7821.01,7821.01
7809.13,7809.13
7840.11,7840.11
7807.04,7807.04
7851.04,7851.04
7835.1,7835.1
7835.10,7835.1
7853.01,7853.01
7844.05,7844.05
7837.3,7837.3
7837.30,7837.3
7849.1,7849.1
7849.10,7849.1
7842.16,7842.16
7840.05,7840.05
7883.06,7883.06
7845.06,7845.06
7879.01,7879.01
7855.03,7855.03
7858.02,7858.02
7872.03,7872.03
7863.03,7863.03
7865.09,7865.09
7868.05,7868.05
7891.06,7891.06
7884.04,7884.04
7867.04,7867.04
7881.09,7881.09
7860.08,7860.08
7886.02,7886.02
7898.03,7898.03
7883.09,7883.09
7905.05,7905.05
7883.1,7883.09
7883.10,7883.1
7870.02,7870.02
7876.07,7876.07
7903.02,7903.02
7893.05,7893.05
7918.12,7918.12
7920.05,7920.05
7910.01,7910.01
7909.07,7909.07
7896.11,7896.11
7913.15,7913.15
7741.01,7741.01
7901.04,7901.04
7906.13,7906.13
7931.05,7931.05
7940.02,7940.02
7922.01,7922.01
7915.11,7915.11
7935.07,7935.07
7932.10,7932.1
7932.1,7932.1
7945.03,7945.03
7944.12,7944.12
7927.08,7927.08
7910.1,7910.1
7910.10,7910.1
7940.04,7940.04
7937.15,7937.15
7942.07,7942.07
7952.02,7952.02
7948.1,7948.1
7948.10,7948.1
7957.11,7957.11
7967.04,7967.04
7945.07,7945.07
7970.05,7970.05
7959.18,7959.18
7971.07,7971.07
7954.12,7954.12
7962.01,7962.01
7942.21,7942.21
7983.02,7983.02
7984.04,7984.04
7976.08,7976.08
8000.02,8000.02
7974.01,7974.01
7987.14,7987.14
7966.02,7966.02
7981.27,7981.27
8005.08,8005.08
7981.16,7981.16
7979.17,7979.17
7991.01,7991.01
8004.03,8004.03
7995.04,7995.04
7992.04,7992.04
7997.08,7997.08
8009.05,8009.05
7983.04,7983.04
8016.07,8016.07
8005.03,8005.03
8008.03,8008.03
8029.28,8029.28
8025.01,8025.01
8040.03,8040.03
8049.05,8049.05
8012.04,8012.04
8018.09,8018.09
8033.09,8033.09
8021.11,8021.11
8024.05,8024.05
8013.07,8013.07
8036.05,8036.05
8018.04,8018.04
8044.09,8044.09
8020.01,8020.01
8041.07,8041.07
8052.02,8052.02
8048.04,8048.04
8049.1,8049.1
8049.10,8049.1
8048.01,8048.01
8052.01,8052.01
8054.04,8054.04
8065.13,8065.13
8069.01,8069.01
8057.02,8057.02
8081.01,8081.01
8064.03,8064.03
8068.01,8068.01
7888.1,7888.1
7888.10,7888.1
7925.04,7925.04
8060.01,8060.01
8076.08,8076.08
8061.01,8061.01
8077.07,8077.07
8084.03,8084.03
8085.13,8085.13
8080.01,8080.01
8085.05,8085.05
8100.01,8100.01
8088.01,8088.01
8072.06,8072.06
8089.05,8089.05
8096.02,8096.02
8107.1,8107.1
8107.10,8107.1
8118.02,8118.02
8111.04,8111.04
8099.04,8099.04
8092.06,8092.06
8096.03,8096.03
8104.1,8104.1
8104.10,8104.1
8108.02,8108.02
8095.06,8095.06
8085.09,8085.09
8130.02,8130.02
8110.04,8110.04
8103.05,8103.05
8115.01,8115.01
8123.02,8123.02
8114.02,8114.02
8133.08,8133.08
8119.05,8119.05
8145.03,8145.03
8122.04,8122.04
8123.06,8123.06
8111.07,8111.07
8129.02,8129.02
8142.03,8142.03
8126.07,8126.07
8149.09,8149.09
8138.07,8138.07
8137.06,8137.06
8141.05,8141.05
8160.03,8160.03
8167.02,8167.02
8152.03,8152.03
8157.06,8157.06
8167.04,8167.04
8153.1,8153.1
8153.10,8153.1
8156.03,8156.03
8172.07,8172.07
8144.09,8144.09
8179.03,8179.03
8183.08,8183.08
8163.05,8163.05
8182.02,8182.02
8171.06,8171.06
8176.01,8176.01
8156.01,8156.01
8175.06,8175.06
8187.04,8187.04
8194.07,8194.07
8190.03,8190.03
8183.02,8183.02
8209.01,8209.01
8218.04,8218.04
8191.01,8191.01
8216.02,8216.02
8186.01,8186.01
8210.01,8210.01
8198.05,8198.05
8196.02,8196.02
8206.17,8206.17
8194.06,8194.06
8205.05,8205.05
8231.09,8231.09
8212.01,8212.01
8225.05,8225.05
8226.05,8226.05
8213.01,8213.01
8229.04,8229.04
8233.01,8233.01
8249.1,8249.1
8249.10,8249.1
8248.05,8248.05
8226.06,8226.06
8236.01,8236.01
8252.03,8252.03
8254.01,8254.01
8242.04,8242.04
8226.07,8226.07
8241.07,8241.07
8257.03,8257.03
8245.03,8245.03
8262.07,8262.07
8265.09,8265.09
8277.03,8277.03
8272.08,8272.08
8272.05,8272.05
8281.06,8281.06
8268.08,8268.08
8290.01,8290.01
8278.05,8278.05
8269.01,8269.01
8284.01,8284.01
8306.03,8306.03
8288.11,8288.11
8285.09,8285.09
8320.01,8320.01
8285.11,8285.11
8307.05,8307.05
8272.01,8272.01
8327.15,8327.15
8325.08,8325.08
8299.03,8299.03
8293.12,8293.12
8303.06,8303.06
8319.01,8319.01
8315.03,8315.03
8330.05,8330.05
8346.06,8346.06
8335.02,8335.02
8316.02,8316.02
8323.05,8323.05
8351.06,8351.06
8353.02,8353.02
8340.01,8340.01
8348.02,8348.02
8325.12,8325.12
8356.02,8356.02
8344.04,8344.04
8358.1,8358.1
8358.10,8358.1
8362.02,8362.02
8366.07,8366.07
8336.02,8336.02
8356.04,8356.04
8353.09,8353.09
8366.06,8366.06
8344.09,8344.09
8379.06,8379.06
8358.03,8358.03
8384.03,8384.03
8362.09,8362.09
8374.02,8374.02
8392.02,8392.02
8397.02,8397.02
8369.08,8369.08
8379.07,8379.07
8410.1,8410.1
8410.10,8410.1
8394.15,8394.15
8384.04,8384.04
8387.03,8387.03
8381.04,8381.04
8403.02,8403.02
8407.03,8407.03
8421.03,8381.04
8415.01,8415.01
8416.1,8416.1
8416.10,8416.1
8399.06,8399.06
8416.07,8416.07
8428.05,8428.05
8430.03,8430.03
8432.11,8432.11
8441.01,8441.01
8427.05,8427.05
8441.05,8441.05
8425.01,8425.01
8428.04,8428.04
8447.07,8447.07
8435.04,8435.04
8451.07,8451.07
8456.05,8456.05
8467.03,8467.03
8453.14,8453.14
8465.01,8465.01
8456.02,8456.02
8462.09,8462.09
8483.02,8483.02
8458.03,8458.03
8472.08,8472.08
8478.11,8478.11
8469.05,8469.05
8494.06,8494.06
8494.07,8494.07
8485.01,8485.01
8500.01,8500.01
8474.02,8474.02
8494.01,8494.01
8496.01,8496.01
8472.06,8472.06
8491.07,8491.07
8489.06,8489.06
8511.08,8511.08
8502.04,8502.04
8535.01,8535.01
8520.01,8520.01
8514.05,8514.05
8505.08,8505.08
8510.02,8510.02
8507.02,8507.02
8532.03,8532.03
8531.05,8531.05
8539.02,8539.02
8526.03,8526.03
8550.04,8550.04
8528.05,8528.05
8541.04,8541.04
8555.05,8555.05
8535.09,8535.09
8550.01,8550.01
8543.01,8543.01
8563.06,8563.06
8558.01,8558.01
8575.02,8575.02
8566.05,8566.05
8582.09,8582.09
8559.04,8559.04
8546.06,8546.06
8547.04,8547.04
8579.05,8579.05
8579.09,8579.09
8571.02,8571.02
8586.09,8586.09
8590.01,8590.01
8583.02,8583.02
8579.03,8579.03
8582.02,8582.02
8582.1,8582.02
8582.10,8582.1
8601.04,8601.04
8613.09,8613.09
8605.06,8605.06
8616.06,8616.06
8597.01,8597.01
8643.01,8643.01
8624.01,8624.01
8632.07,8632.07
8615.01,8615.01
8619.02,8619.02
8639.01,8639.01
8647.10,8647.1
8647.1,8647.1
8636.04,8636.04
8635.09,8635.09
8650.11,8650.11
8635.08,8635.08
8665.09,8665.09
8631.03,8631.03
8664.06,8664.06
8646.02,8646.02
8649.03,8649.03
8653.09,8653.09
8655.02,8655.02
8672.05,8672.05
8679.03,8679.03
8667.02,8667.02
8667.01,8667.01
8665.02,8665.02
8682.06,8682.06
8692.04,8692.04
8699.01,8699.01
8676.01,8676.01
8714.06,8714.06
8696.05,8696.05
8699.09,8699.09
8707.04,8707.04
8715.06,8715.06
8703.05,8703.05
8720.02,8720.02
8707.01,8707.01
8717.07,8717.07
8715.01,8715.01
8744.07,8744.07
8732.04,8732.04
8734.02,8734.02
8731.09,8731.09
8711.02,8711.02
8734.04,8734.04
8738.01,8738.01
8756.03,8756.03
8748.02,8748.02
8752.01,8752.01
8741.01,8741.01
8745.01,8745.01
8756.07,8756.07
8763.05,8763.05
8766.03,8766.03
8772.06,8772.06
8763.08,8763.08
8776.02,8776.02
8778.01,8778.01
8775.03,8775.03
8782.01,8782.01
8795.03,8795.03
8806.01,8806.01
8799.01,8799.01
8790.08,8790.08
8786.01,8786.01
8809.04,8809.04
8805.08,8805.08
8795.01,8795.01
8802.05,8802.05
8808.02,8808.02
8819.05,8819.05
8811.01,8811.01
8821.07,8821.07
8824.02,8824.02
8831.03,8831.03
8806.1,8806.1
8806.10,8806.1
8825.02,8825.02
8815.01,8815.01
8849.03,8849.03
8837.06,8837.06
8828.02,8828.02
8841.03,8841.03
8835.05,8835.05
8855.07,8855.07
8866.01,8866.01
8838.06,8838.06
8862.05,8862.02
8870.01,8870.01
8862.02,8862.02
8859.03,8859.03
8876.04,8876.04
8879.03,8879.03
8883.07,8883.07
8897.05,8897.05
8879.02,8879.02
8887.07,8887.07
8886.05,8886.05
8914.01,8914.01
8918.08,8918.08
8927.01,8927.01
8940.01,8940.01
8946.06,8946.06
8978.03,8978.03
8998.03,8998.03
9029.01,9029.01
9050.03,9050.03
9074.06,9074.06
9068.04,9068.04
9075.05,9075.05
9089.01,9089.01
9091.04,9091.04
9095.02,9095.02
